SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	RecipeTagMask	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	UseEarlyWarningScript	TargetFollowTypeRequest	IgnoreSilence	LongRange	AOE	AbradeEquipRate	UseSkillCoefficient	RangePutOpti	IgnoreSelectCheck	BelongDynamicGroupID	PlatformType	SkillCoefficient	DotCoefficient	IgnorePet	SurplusCoefficient	NeedCheckSkillSlot	IsFrost	IgnoreRangeBlock	MazeCast	SkillEventMask3
鬼斧神功快速装填	27287	测试技能	直接伤害技能	1	Physics	Normal	1	10221	10	CasterSingle	0	0	Invalid	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	32771	0	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	唐门/镇派/鬼斧神工快速装填.lua		Neutral	0	0	0	2214609150	2483044606	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any				0	63		63			0				Any					1				1									1
给自己发事件	27288	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NotHorse	1	1	1	1	1	0	1	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest/黑山林海/给自己发事件.lua		Beneficial	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					1													
大毒尸链子	27289	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	TargetChain	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/大毒尸链子.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295		Any			1		1													
毒尸变身_突刺	27290	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	Rectangle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/毒尸变身_突刺.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any	1		1		1													
毒尸变身_冲刺	27291	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	1	Any	1	0	0	Invalid	0	None	Quest/黑山林海/毒尸变身_冲刺.lua		Neutral			0	2214609406	2214609406	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any				0	63	63	63	0		0		4294967295		Any	1				1													
毒尸变身_横扫	27292	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/毒尸变身_横扫.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any	1		1		1													
毒尸变身_冲刺AOE伤害	27293	测试技能	直接伤害技能	1	Physics	Damage	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	Ignore	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest/黑山林海/毒尸变身_冲刺AOE伤害.lua		Harmful	0	0	0	2684256254	2214609150	0		0	1	0	0	0	0	0	0	656894	Any	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any	1		1		1													
衣旎链状	27294	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	TargetChain	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/衣旎链状.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295		Any			1		1													
完成任务23527一号点	27295	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	1	1	1	Any	1	0	0	Invalid	0	AniAndSfx	Quest/黑山林海/完成任务23527一号点.lua		Neutral	0	0	0	4294967295	3221225470	0		0	1	0	1	1	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63			0				Any			1		0													
27296 反隐身道具	27296	测试技能	直接伤害技能	1	None	Normal	1	10071	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	Any	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	生活技能/医术/反隐道具.lua		Neutral	0	0	0	2684256254	2684256254			648		2684256254	0	0	0	2097151	0	656894	Any	Any	Any	0	Any	0	63	63	63	0		1	0	4294967295		Any	1	1	1	1024	0													
完成任务23527二号点	27297	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	1	1	1	Any	1	0	0	Invalid	0	AniAndSfx	Quest/黑山林海/完成任务23527二号点.lua		Neutral	0	0	0	4294967295	3221225470	0		0	1	0	1	1	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63			0				Any			1		0													
完成任务23527三号点	27298	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	1	1	1	Any	1	0	0	Invalid	0	AniAndSfx	Quest/黑山林海/完成任务23527三号点.lua		Neutral	0	0	0	4294967295	3221225470	0		0	1	0	1	1	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63			0				Any			1		0													
27299 破刀墙道具	27299	测试技能	直接伤害技能	1	None	Normal	1	10153	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	Any	0	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	生活技能/破刀墙道具.lua		Neutral	0	0	0	2684256254	2684256254	0		648	1	2684256254	0	0	0	2097151	0	786431	Any	Any	Any	0	Any	0	63	63	63	0		1	0	4294967295		Any	1		1	1024	0													
食虫植物_高级_埋头蓄力	27300	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/食虫植物_高级_埋头蓄力.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1	Any			1	1024	1													
修罗僧_P1_散花子弹	27301	测试技能	直接伤害技能	1	Physics	Normal	2	25948	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/挑战达摩洞/修罗僧/一阶段/修罗僧_P1_散花子弹.lua		Neutral	0	0	0	2621341694	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any			1	1024	1													
修罗僧_P1_无相劫指子弹	27302	测试技能	直接伤害技能	1	Physics	Normal	2	25948	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/挑战达摩洞/修罗僧/一阶段/修罗僧_P1_无相劫指子弹.lua		Neutral	0	0	0	2621341694	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any			1	1024	1													
食虫植物_高级_粘液	27303	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterAreaOfDepth	0	0	Invalid	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	32775	0	0	1	1	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/食虫植物_高级_粘液.lua		Neutral	0	0	0	2214609150	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any			1		1													
曼舍寨_扇形警戒	27304	测试技能	直接伤害技能	1	None	Normal	1	26633	13	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/曼舍寨_扇形警戒.lua		Neutral	0	0	0	4294967295	4294967295	0		0	1	4294967295	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any			1		0													
天一教_圆形警戒	27305	测试技能	直接伤害技能	1	None	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	1	0	1	0	1	0	1	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/天一教_警戒圈.lua		Neutral	0	0	0	4294967295	4294967295	0		0	1	4294967295	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any			1		1													
年年_蓄力喷水_水下	27306	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/年年_蓄力喷水_水下.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1	Any			1	1024	1													
年年_扑棱水面	27307	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterAreaOfDepth	0	0	Invalid	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	32775	0	0	1	1	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/年年_扑棱水面.lua		Neutral	0	0	0	2214609150	3758030846	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	0	Any			1		1													
年年_蓄力喷水_水面	27308	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/年年_蓄力喷水_水面.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1	Any			1	1024	1													
修罗僧_P4_打断Npc子弹表现	27309	测试技能	直接伤害技能	1	None	Normal	2	25948	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	512	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/挑战达摩洞/修罗僧/四阶段/修罗僧_P4_打断Npc子弹表现.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					1													
修罗僧_P1_寂灭爪法玩家格挡	27310	测试技能	直接伤害技能	1	Physics	Normal	2	25948	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/挑战达摩洞/修罗僧/一阶段/修罗僧_P1_寂灭爪法玩家格挡.lua		Neutral	0	0	0	2621341694	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	1		1	1024	1													
年年_蓄力喷水_沉溺	27311	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	0	1	1	0	0	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295		Any			1	1024	1													
年年_蓄力喷水_缺氧	27312	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	0	1	1	0	0	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295		Any			1	1024	1													
完成任务23394	27313	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	NotHorse	1	0	1	0	1	1	1	1	1	1	Any	1	0	0	Invalid	0	AniAndSfx	Quest/黑山林海/完成任务23394.lua		Neutral	0	0	0	4294967295	3221225470	0		0	1	0	1	1	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63			0				Any			1		0													
长镰_弹跳起步	27314	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/长镰_弹跳起步.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1	Any			1	1024	1													
长链_向前冲刺伤害	27315	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/长镰_向前冲刺伤害.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	0	Any			1	1024	1													
横扫	27316	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	NotHorse	0	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/横扫.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	1	56	63	63	0		0	0	4294967295		Any			1	1024	1													
竖劈	27317	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	Sector	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	NotHorse	0	1	1	0	0	1	1	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/竖劈.lua		Neutral	0	0	0	2	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any			1	1024	1													
重击	27318	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterAreaOfDepth	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	NotHorse	0	1	1	0	0	1	1	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/重击.lua		Neutral	0	0	0	2	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any			1	1024	1													
接引任务_检测玩家	27319	测试技能	直接伤害技能	1	Physics	Normal	2	25948	12	CasterArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	518	0	0	0	0	0	0	1	0	0	NotHorse	1	0	0	0	1	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc\副本BOSS\挑战达摩洞\周边\接引任务-检测.lua		Neutral	0	0	0	2214609150	3695116286	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	0	Any			1		1													
修罗僧_P4_佛莲空读条技能	27320	测试技能	直接伤害技能	1	Physics	Normal	2	25948	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	1	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/挑战达摩洞/修罗僧/四阶段/修罗僧_P4_佛莲空读条技能.lua		Neutral	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295	0	Any	1				1													
修罗僧_P4_修罗掌法空读条技能	27321	测试技能	直接伤害技能	1	Physics	Normal	2	25948	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	1	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/挑战达摩洞/修罗僧/四阶段/修罗僧_P4_佛掌空读条技能.lua		Neutral	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295	0	Any	1				1													
修罗僧_P4_佛掌通道技能	27322	测试技能	直接伤害技能	1	None	Normal	2	25948	12	CasterSingle	0	0	Invalid	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	32768	0	0	0	1	0	0	1	0	0	NotHorse	0	1	0	1	1	0	0	0	0	0	Any	1	0	0	Invalid	0	None	npc/副本BOSS/挑战达摩洞/修罗僧/四阶段/修罗僧_P4_佛掌通道技能.lua		Neutral	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any			1		1													
挂件_佩囊_梅雪调	27323	测试技能	直接伤害技能	1	None	Normal	1	10105	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/挂件相关/挂件_佩囊_梅雪调.lua		Neutral	0	0	0	2	2	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	60	0	60	0		0				Any	0				1													
阿诺依_经脉紊乱	27324	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	0	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any			1	1024	1													
长镰_冲刺预警	27325	测试技能	直接伤害技能	1	Physics	Normal	1	26633	13	Rectangle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	None	Quest/黑山林海/长镰_冲刺预警.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	1	Any			1	1024	1													
背挂_曳影残剑	27326	测试技能	直接伤害技能	1	Physics	Normal	1	10105	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	装备\挂件相关\背挂_曳影残剑.lua		Neutral	0	0	0	67133442	67133442	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any			1		1													
背挂_曳影残剑实际动作	27327	测试技能	直接伤害技能	1	Physics	Normal	1	10105	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NotHorse	1	0	0	1	0	0	1	0	1	0	Any	1	0	0	Invalid	0	None	装备\挂件相关\背挂_曳影剑实际动作.lua		Neutral	0	0	0	2	2	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	0	63	0	0		0	0	4294967295		Any					1													
背挂_曳影剑通道技	27328	测试技能	直接伤害技能	1	Physics	Normal	1	10105	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	32768	0	0	0	0	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	None	装备/挂件相关/背挂_曳影剑通道技.lua		Neutral	0	0	0	2	2	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					0													
挂件_佩囊_梅雪调_被动	27329	测试技能	直接伤害技能	1	Physics	Normal	1	10105	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	None	Default.lua		Neutral	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295		Any			1	1024	1													
挂件_佩囊_梅雪调_退出	27330	测试技能	直接伤害技能	1	None	Normal	1	10105	16	CasterSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	装备/挂件相关/挂件_佩囊_梅雪调_退出.lua		Neutral	0	0	0	2	2	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	60	0	60	0		0				Any	0				1													
修罗僧_P4_佛掌击中标签技能	27331	测试技能	直接伤害技能	20	Physics	Normal	2	25948	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	514	0	0	0	0	0	1	1	0	0	NotHorse	1	1	0	0	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/挑战达摩洞/修罗僧/四阶段/修罗僧_P4_佛掌击中标签技能.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					1													
修罗僧_P4_佛莲伤害	27332	测试技能	直接伤害技能	1	SolarMagic	Normal	2	25948	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	544	0	0	0	0	0	0	0	0	0	NotHorse	1	1	0	1	0	1	0	1	0	0	Any	1	0	0	Invalid	0	AniAndSfx	npc/副本BOSS/挑战达摩洞/修罗僧/四阶段/修罗僧_P4_佛莲伤害.lua		Harmful	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0	0	4294967295		Any					1													
喷毒大尸_吸星大法	27333	测试技能	直接伤害技能	1	Poison	Normal	1	26633	13	CasterArea	0	0	Invalid	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	Quest/黑山林海/喷毒大尸_吸星大法.lua		Harmful	0	0	0	2214609150	3758030847	0		0	1	0	0	0	0	0	0	656894	NotInSprint	Any	NotInFollow	0	Any	0	56	63	63	0		0	0	4294967295	0	Any			1		0													
