ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask
22705	心关弩	143186		2219					0	11	638	2430	3	3701	446		0	1		0		4	atMeleeWeaponDamageBase	376	376	atMeleeWeaponDamageRand	251	251	atMeleeWeaponAttackSpeedBase	16	16										5	100											74473	12538	14643	75060	67805	0	0	0	0	0	0	0							唐门	外功	会心无双	帮贡								1	9	7												17	34772	17	30959	17	729	735	23	6	1		1	7	128		0	1			0				1	201911赛季帮贡装备		1	
22706	心召轻剑	143187		2420					0	2	367	2430	3	3701	502		0	1		0		4	atMeleeWeaponDamageBase	489	489	atMeleeWeaponDamageRand	326	326	atMeleeWeaponAttackSpeedBase	21	21										5	100	6	8									74473	11442	14643	75060	67805	0	0	0	0	0	0	0							藏剑	外功	会心无双	帮贡								1	3	7												17	34772	17	30959	17	433	735	22	6	1		1	12	256		0	1			0				1	201911赛季帮贡装备		1	
22707	心唤重剑	143188		332					0	9	478	2430	3	3701	614		0	1		0		4	atMeleeWeaponDamageBase	753	753	atMeleeWeaponDamageRand	502	502	atMeleeWeaponAttackSpeedBase	32	32										5	100											74473	11442	14643	75060	67805	0	0	0	0	0	0	0							藏剑	外功	会心无双	帮贡								1	7	7												17	34772	17	30959	17	433	735	22	6	1		1	5	256		0	1			0				1	201911赛季帮贡装备		1	
22708	心梦棒	143189		2603					0	13	861	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	640	640	atMeleeWeaponDamageRand	426	426	atMeleeWeaponAttackSpeedBase	27	27										5	100											74473	12538	14643	75060	67805	0	0	0	0	0	0	0							丐帮	外功	会心无双	帮贡								1	11	7												17	34772	17	30959	17	729	735	27	6	1		1	9	512		0	1			0				1	201911赛季帮贡装备		1	
22709	心初双刀	143190		2119					0	12	638	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	376	376	atMeleeWeaponDamageRand	251	251	atMeleeWeaponAttackSpeedBase	16	16										5	100											74473	10983	17220	79989	67805	0	0	0	0	0	0	0							明教	内功	会心无双	帮贡								1	10	7												17	72457	17	30961	17	291	735	25	6	1		1	10	1024		0	1			0				1	201911赛季帮贡装备		1	
22710	心玄双刀	143191		2119					0	12	638	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	376	376	atMeleeWeaponDamageRand	251	251	atMeleeWeaponAttackSpeedBase	16	16										5	100											43544	76438	89351	38860	8526	70084	0	0	0	0	0	0							明教	防御	闪避御劲命中	帮贡								1	10	7												17	5438	17	2045	17	16435	735	26	6	1		1	10	1024		0	1			0				1	201911赛季帮贡装备		1	
22711	心房盾刀	143192		1792					0	14	797	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	564	564	atMeleeWeaponDamageRand	376	376	atMeleeWeaponAttackSpeedBase	24	24										5	100											74473	11442	14643	75060	67805	0	0	0	0	0	0	0							苍云	外功	会心无双	帮贡								1	12	7												17	34772	17	30959	17	433	735	30	6	1		1	13	2097152		0	1			0				1	201911赛季帮贡装备		1	
22712	心玄盾刀	143193		1792					0	14	797	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	564	564	atMeleeWeaponDamageRand	376	376	atMeleeWeaponAttackSpeedBase	24	24										5	100											43544	76438	89351	38860	8526	70084	0	0	0	0	0	0							苍云	防御	招架御劲命中	帮贡								1	12	7												17	5438	17	2045	17	29551	735	31	6	1		1	13	2097152		0	1			0				1	201911赛季帮贡装备		1	
22713	心神琴	143194		2704					0	15	638	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	188	188	atMeleeWeaponDamageRand	125	125	atMeleeWeaponAttackSpeedBase	16	16										5	100											74473	4104	61608	79984	67805	0	0	0	0	0	0	0							长歌	内功	会心无双	帮贡								1	13	7												17	72454	17	30960	17	144	735	32	6	1		1	14	4194304		0	1			0				1	201911赛季帮贡装备		1	
22714	心曲琴	143195		2704					0	15	638	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	188	188	atMeleeWeaponDamageRand	125	125	atMeleeWeaponAttackSpeedBase	16	16										5	100											74473	4231	51161	75058	0	0	0	0	0	0	0	0							长歌	治疗	治疗会心	帮贡								1	13	7												17	30960	17	144	17	1433	735	33	6	1		1	14	4194304		0	1			0				1	201911赛季帮贡装备		1	
22715	心辉刀	143196		2060					0	16	797	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	564	564	atMeleeWeaponDamageRand	376	376	atMeleeWeaponAttackSpeedBase	24	24										5	100											74473	12538	14643	75060	67805	0	0	0	0	0	0	0							霸刀	外功	会心无双	帮贡								1	14	7												17	34772	17	30959	17	729	735	34	6	1		1	15	8388608		0	1			0				1	201911赛季帮贡装备		1	
22716	心凌伞	143197		2334					0	17	797	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	564	564	atMeleeWeaponDamageRand	376	376	atMeleeWeaponAttackSpeedBase	24	24										5	100											74473	11442	14643	75060	67805	0	0	0	0	0	0	0							蓬莱	外功	会心无双	帮贡								1	15	7												17	34772	17	30959	17	433	735	35	6	1		1	16	16777216		0	1			0				1	201911赛季帮贡装备		1	
22717	心雪链刃	143198		2806					0	18	797	2430	3	3701	1024		0	1		0		4	atMeleeWeaponDamageBase	564	564	atMeleeWeaponDamageRand	376	376	atMeleeWeaponAttackSpeedBase	24	24										5	100											74473	11442	14643	75060	67805	0	0	0	0	0	0	0							凌雪	外功	会心无双	帮贡								1	16	7												17	34772	17	30959	17	433	735	38	6	1		1	17	33554432		0	1			0				1	201911赛季帮贡装备		1	
22718	寻踪觅宝·不冷	143265		1237					0	0	0	2560	2	3792	588		0	1		0		4	atMeleeWeaponDamageBase	674	674	atMeleeWeaponDamageRand	449	449	atMeleeWeaponAttackSpeedBase	27	27										5	100											67051	9414	14419	74933	45007	24482	24483	24477	24478	24479	0	0							少林	内功	会心命中	生活技能								1	1	7												17	1106	17	291	17	24840	735	12	6	0		0	11	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	1
22719	寻踪觅宝·赞难尽	143266		1237					0	0	0	2560	2	3792	588		0	1		0		4	atMeleeWeaponDamageBase	674	674	atMeleeWeaponDamageRand	449	449	atMeleeWeaponAttackSpeedBase	27	27										5	100											89352	89353	80789	89354	24482	24483	24477	24478	24479	0	0	0							少林	防御	内防命中	生活技能								1	1	7												17	5438	17	20103	17	2045	735	13	6	0		0	11	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	2
22720	寻踪觅宝·物象千万	143267		1336					0	5	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	198	198	atMeleeWeaponDamageRand	132	132	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	9414	20646	72762	45007	24482	24483	24477	24478	24479	0	0							万花	内功	会心命中	生活技能								1	6	7												17	4999	17	291	17	24841	735	14	6	0		0	4	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	4
22721	寻踪觅宝·卧薪	143268		1336					0	5	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	198	198	atMeleeWeaponDamageRand	132	132	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	3084	8861	42733	24482	24483	24477	24478	24479	0	0	0							万花	治疗	治疗会心	生活技能								1	6	7												17	5084	17	144	17	1433	735	15	6	0		0	4	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	8
22722	寻踪觅宝·明练	143269		1437					0	1	0	2560	2	3792	588		0	1		0		4	atMeleeWeaponDamageBase	674	674	atMeleeWeaponDamageRand	449	449	atMeleeWeaponAttackSpeedBase	27	27										5	100											67051	11200	17433	42736	45007	24482	24483	24477	24478	24479	0	0							天策	外功	会心命中	生活技能								1	2	7												17	4979	17	729	17	6060	735	10	6	0		0	3	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	16
22723	寻踪觅宝·悲战	143270		1437					0	1	0	2560	2	3792	588		0	1		0		4	atMeleeWeaponDamageBase	674	674	atMeleeWeaponDamageRand	449	449	atMeleeWeaponAttackSpeedBase	27	27										5	100											89352	8338	89355	89356	80789	89354	24482	24483	24477	24478	24479	0							天策	防御	招架御劲	生活技能								1	2	7												17	5438	17	2045	17	29551	735	11	6	0		0	3	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	32
22724	寻踪觅宝·桂芳剑	143271		1624					0	2	0	2560	2	3792	529		0	1		0		4	atMeleeWeaponDamageBase	258	258	atMeleeWeaponDamageRand	172	172	atMeleeWeaponAttackSpeedBase	21	21										5	100											67051	3186	20646	72762	45007	24482	24483	24477	24478	24479	0	0							纯阳	内功	会心命中	生活技能								1	3	7												17	4999	17	144	17	24841	735	19	6	0		0	12	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	64
22725	寻踪觅宝·念卮酒	143272		1624					0	2	0	2560	2	3792	529		0	1		0		4	atMeleeWeaponDamageBase	515	515	atMeleeWeaponDamageRand	344	344	atMeleeWeaponAttackSpeedBase	21	21										5	100	6	4									67051	11749	17433	42736	45007	24482	24483	24477	24478	24479	0	0							纯阳	外功	会心命中	生活技能								1	3	7												17	4979	17	433	17	6060	735	18	6	0		0	12	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	128
22726	寻踪觅宝·山梅散尽	143273		962					0	4	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	258	258	atMeleeWeaponDamageRand	172	172	atMeleeWeaponAttackSpeedBase	21	21										5	100											67051	3186	20699	74962	45007	24482	24483	24477	24478	24479	0	0							七秀	内功	会心命中	生活技能								1	5	7												17	3815	17	144	17	24844	735	20	6	0		0	2	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	256
22727	寻踪觅宝·蛾眉献酬	143274		962					0	4	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	258	258	atMeleeWeaponDamageRand	172	172	atMeleeWeaponAttackSpeedBase	21	21										5	100											67051	3084	8861	42733	24482	24483	24477	24478	24479	0	0	0							七秀	治疗	治疗会心	生活技能								1	5	7												17	30960	17	144	17	1433	735	21	6	0		0	2	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	512
22728	寻踪觅宝·鉴真笛	143275		797					0	10	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	198	198	atMeleeWeaponDamageRand	132	132	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	3186	46552	74964	45007	24482	24483	24477	24478	24479	0	0							五毒	内功	会心命中	生活技能								1	8	7												17	12226	17	144	17	24845	735	16	6	0		0	6	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	1024
22729	寻踪觅宝·寄远笛	143276		797					0	10	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	198	198	atMeleeWeaponDamageRand	132	132	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	3084	8861	42733	24482	24483	24477	24478	24479	0	0	0							五毒	治疗	治疗会心	生活技能								1	8	7												17	11923	17	144	17	1433	735	17	6	0		0	6	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	2048
22730	寻踪觅宝·蜀竹匣	143277		1071					0	11	0	2560	2	3792	470		0	1		0		4	atMeleeWeaponDamageBase	396	396	atMeleeWeaponDamageRand	264	264	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	9414	46552	42736	45007	24482	24483	24477	24478	24479	0	0							唐门	内功	会心命中	生活技能								1	9	7												17	12226	17	291	17	24845	735	24	6	0		0	7	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	4096
22731	寻踪觅宝·贝母匣	143278		1071					0	11	0	2560	2	3792	470		0	1		0		4	atMeleeWeaponDamageBase	396	396	atMeleeWeaponDamageRand	264	264	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	11200	17433	42736	45007	24482	24483	24477	24478	24479	0	0							唐门	外功	会心命中	生活技能								1	9	7												17	4979	17	729	17	6060	735	23	6	0		0	7	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	8192
22732	寻踪觅宝·三尺七寸	143279		1626					0	2	0	2560	2	3792	529		0	1		0		4	atMeleeWeaponDamageBase	515	515	atMeleeWeaponDamageRand	344	344	atMeleeWeaponAttackSpeedBase	21	21										5	100	6	8									67051	11749	17433	42736	45007	24482	24483	24477	24478	24479	0	0							藏剑	外功	会心命中	生活技能								1	3	7												17	4979	17	433	17	6060	735	22	6	0		0	12	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	49152
22733	寻踪觅宝·六斤二两	143280		686					0	9	0	2560	2	3792	646		0	1		0		4	atMeleeWeaponDamageBase	793	793	atMeleeWeaponDamageRand	529	529	atMeleeWeaponAttackSpeedBase	32	32										5	100											67051	11749	17433	42736	45007	24482	24483	24477	24478	24479	0	0							藏剑	外功	会心命中	生活技能								1	7	7												17	4979	17	433	17	6060	735	22	6	0		0	5	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	49152
22734	寻踪觅宝·秋露醉	143281		1558					0	13	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	674	674	atMeleeWeaponDamageRand	449	449	atMeleeWeaponAttackSpeedBase	27	27										5	100											67051	11200	17433	42736	45007	24482	24483	24477	24478	24479	0	0							丐帮	外功	会心命中	生活技能								1	11	7												17	4979	17	729	17	6060	735	27	6	0		0	9	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	65536
22735	寻踪觅宝·曜影双刀	143282		1172					0	12	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	396	396	atMeleeWeaponDamageRand	264	264	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	9414	17221	74937	45007	24482	24483	24477	24478	24479	0	0							明教	内功	会心命中	生活技能								1	10	7												17	16471	17	291	17	21580	735	25	6	0		0	10	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	131072
22736	寻踪觅宝·朝雾双刀	143283		1172					0	12	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	396	396	atMeleeWeaponDamageRand	264	264	atMeleeWeaponAttackSpeedBase	16	16										5	100											89352	8338	89355	89356	80789	89354	24482	24483	24477	24478	24479	0							明教	防御	招架命中	生活技能								1	10	7												17	5438	17	29551	17	2045	735	26	6	0		0	10	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	262144
22737	寻踪觅宝·丹诏盾刀	143284		1745					0	14	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	595	595	atMeleeWeaponDamageRand	396	396	atMeleeWeaponAttackSpeedBase	24	24										5	100											67051	11749	17433	42736	45007	24482	24483	24477	24478	24479	0	0							苍云	外功	会心命中	生活技能								1	12	7												17	4979	17	433	17	6060	735	30	6	0		0	13	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	524288
22738	寻踪觅宝·困敌盾刀	143285		1745					0	14	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	595	595	atMeleeWeaponDamageRand	396	396	atMeleeWeaponAttackSpeedBase	24	24										5	100											89352	8338	89355	89356	80789	89354	24482	24483	24477	24478	24479	0							苍云	防御	招架命中	生活技能								1	12	7												17	5438	17	29551	17	2045	735	31	6	0		0	13	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	1048576
22739	寻踪觅宝·名师道	143286		1824					0	15	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	198	198	atMeleeWeaponDamageRand	132	132	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	3186	20699	74962	45007	24482	24483	24477	24478	24479	0	0							长歌	内功	会心命中	生活技能								1	13	7												17	3815	17	144	17	24844	735	32	6	0		0	14	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	2097152
22740	寻踪觅宝·酢浆柔	143287		1824					0	15	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	198	198	atMeleeWeaponDamageRand	132	132	atMeleeWeaponAttackSpeedBase	16	16										5	100											67051	3084	8861	42733	24482	24483	24477	24478	24479	0	0	0							长歌	治疗	治疗会心	生活技能								1	13	7												17	30960	17	144	17	1433	735	33	6	0		0	14	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	4194304
22741	寻踪觅宝·聊弹铗	143288		2007					0	16	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	595	595	atMeleeWeaponDamageRand	396	396	atMeleeWeaponAttackSpeedBase	24	24										5	100											67051	11200	17433	42736	45007	24482	24483	24477	24478	24479	0	0							霸刀	外功	会心命中	生活技能								1	14	7												17	4979	17	729	17	6060	735	34	6	0		0	15	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	8388608
22742	寻踪觅宝·先王道	143289		2304					0	17	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	595	595	atMeleeWeaponDamageRand	396	396	atMeleeWeaponAttackSpeedBase	24	24										5	100											67051	11749	17433	42736	45007	24482	24483	24477	24478	24479	0	0							蓬莱	外功	会心命中	生活技能								1	15	7												17	4979	17	433	17	6060	735	35	6	0		0	16	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	16777216
22743	寻踪觅宝·凡念	143290		2805					0	18	0	2560	2	3792	1024		0	1		0		4	atMeleeWeaponDamageBase	595	595	atMeleeWeaponDamageRand	396	396	atMeleeWeaponAttackSpeedBase	24	24										5	100											67051	11749	17433	42736	45007	24482	24483	24477	24478	24479	0	0							凌雪	外功	会心命中	生活技能								1	16	7												17	4979	17	433	17	6060	735	38	6	0		0	17	67108863		0	1			0				1	201911赛季挖宝/方士装备套装1套	1	1	33554432
22744	淇梁箭囊	143470		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	2562	19548	36186	32911	0	0	0	0	0	0	0							通用	根骨	急速命中	副本								2	1	7												17	144	0	0	0	0	735	6	6	1		4	0	4198512		0	1			1				1	201911赛季25挑战本散件		1	
22745	淇厉箭囊	143471		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	4162	19548	36186	32911	0	0	0	0	0	0	0							通用	元气	急速命中	副本								2	1	7												17	291	0	0	0	0	735	7	6	1		4	0	35974		0	1			1				1	201911赛季25挑战本散件		1	
22746	重缨箭囊	143472		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	4365	3280	36186	32911	0	0	0	0	0	0	0							通用	力道	急速命中	副本								2	1	7												17	729	0	0	0	0	735	4	6	1		4	0	8397448		0	1			1				1	201911赛季25挑战本散件		1	
22747	重乔箭囊	143473		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	5887	3280	36186	32911	0	0	0	0	0	0	0							通用	身法	急速命中	副本								2	1	7												17	433	0	0	0	0	735	5	6	1		4	0	52445456		0	1			1				1	201911赛季25挑战本散件		1	
22748	束楚箭囊	143474		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	3571	5823	33324	0	0	0	0	0	0	0	0							通用	治疗	治疗会心	副本								2	1	7												17	1433	0	0	0	0	735	9	6	1		4	0	4198500		0	1			1				1	201911赛季25挑战本散件		1	
22749	束薪箭囊	143475		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											39434	2812	42654	27052	2968	32911	0	0	0	0	0	0							通用	防御	闪避急速命中	副本								2	1	7												17	9770	0	0	0	0	735	8	6	1		4	0	2098186		0	1			1				1	201911赛季25挑战本散件		1	
22750	翠箔囊	143530		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	2562	19548	33324	32911	0	0	0	0	0	0	0							通用	根骨	会心无双	副本								2	1	7												17	31042	0	0	0	0	735	6	6	1		4	0	4198512		0	1			1				1	201911赛季25挑战本散件		1	
22751	殊音囊	143531		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	4162	19548	33325	32911	0	0	0	0	0	0	0							通用	元气	会心无双	副本								2	1	7												17	31043	0	0	0	0	735	7	6	1		4	0	35974		0	1			1				1	201911赛季25挑战本散件		1	
22752	轻雷囊	143532		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	4365	3280	33326	32911	0	0	0	0	0	0	0							通用	力道	会心无双	副本								2	1	7												17	30959	0	0	0	0	735	4	6	1		4	0	8397448		0	1			1				1	201911赛季25挑战本散件		1	
22753	息偃囊	143533		0					1	6	477	2900	3	2821	716		0	1		0		4	atRangeWeaponDamageBase	539	539	atRangeWeaponDamageRand	359	359	atRangeWeaponAttackSpeedBase	24	24										5	100											25764	5887	3280	33326	32911	0	0	0	0	0	0	0							通用	身法	会心无双	副本								2	1	7												17	30959	0	0	0	0	735	5	6	1		4	0	52445456		0	1			1				1	201911赛季25挑战本散件		1	
