ID	Name	UiID	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	IconID	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	EquipCoolDownID	RecommendID	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	MaxStrengthLevel	CanApart	IgnoreBindMask	CanExterior	BelongForceMask	MapBanUseItemMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	RepairPriceRebate	AucMountRecommendMask
21033	墨琴戒	119359	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	248	1911	15481	4087	0	0	0	0	0	0	0							通用	元气	会心无双	副本									4	2	7												736	7							6	1	4		35974				1			1				1		
21034	墨棋戒	119360	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	296	3017	2436	4087	0	0	0	0	0	0	0							通用	力道	会心无双	副本									4	2	7												736	4							6	1	4		8397448				1			1				1		
21035	墨画戒	119361	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	92	3017	2436	4087	0	0	0	0	0	0	0							通用	身法	会心无双	副本									4	2	7												736	5							6	1	4		52445456				1			1				1		
21036	墨诗戒	119362	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	146	936	18033	0	0	0	0	0	0	0	0							通用	治疗	治疗急速	副本									4	2	7												736	9							6	1	4		4198500				1			1				1		
21037	墨赋戒	119363	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											15611	38330	2936	4087	0	0	0	0	0	0	0	0							通用	防御	内防御劲	副本									4	2	7												736	8							6	1	4		2098186				1			1				1		
21038	照泉坠	119394	0					7	0	161	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	112	1911	28719	4087	0	0	0	0	0	0	0							通用	根骨	会心命中	副本									4	3	7												736	6	17	144	0	0	0	0	6	1	4		4198512				1			1				1		
21039	源清坠	119395	0					7	0	161	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	248	1911	15481	4087	0	0	0	0	0	0	0							通用	元气	会心命中	副本									4	3	7												736	7	17	291	0	0	0	0	6	1	4		35974				1			1				1		
21040	涛山坠	119396	0					7	0	161	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	296	3017	2436	4087	0	0	0	0	0	0	0							通用	力道	会心命中	副本									4	3	7												736	4	17	729	0	0	0	0	6	1	4		8397448				1			1				1		
21041	遥茵坠	119397	0					7	0	161	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	92	3017	2436	4087	0	0	0	0	0	0	0							通用	身法	会心命中	副本									4	3	7												736	5	17	433	0	0	0	0	6	1	4		52445456				1			1				1		
21042	圣璃坠	119398	0					7	0	161	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	146	1443	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	3	7												736	9	17	1433	0	0	0	0	6	1	4		4198500				1			1				1		
21043	澜涧坠	119399	0					7	0	161	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											15611	2390	18035	38268	2936	4087	0	0	0	0	0	0							通用	防御	闪避命中	副本									4	3	7												736	8	17	16435	0	0	0	0	6	1	4		2098186				1			1				1		
21044	照泉戒	119400	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	112	1911	20411	4087	0	0	0	0	0	0	0							通用	根骨	破防无双	副本									4	2	7												736	6							6	1	4		4198512				1			1				1		
21045	源清戒	119401	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	248	1911	20411	4087	0	0	0	0	0	0	0							通用	元气	破防无双	副本									4	2	7												736	7							6	1	4		35974				1			1				1		
21046	涛山戒	119402	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	296	3017	6993	4087	0	0	0	0	0	0	0							通用	力道	破防无双	副本									4	2	7												736	4							6	1	4		8397448				1			1				1		
21047	遥茵戒	119403	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	92	3017	6993	4087	0	0	0	0	0	0	0							通用	身法	破防无双	副本									4	2	7												736	5							6	1	4		52445456				1			1				1		
21048	圣璃戒	119404	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											11393	146	1443	0	0	0	0	0	0	0	0	0							通用	治疗	治疗量	副本									4	2	7												736	9							6	1	4		4198500				1			1				1		
21049	澜涧戒	119405	0					5	0	134	1000	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	95											15611	2390	18035	18413	2936	4087	0	0	0	0	0	0							通用	防御	闪避急速	副本									4	2	7												736	8							6	1	4		2098186				1			1				1		
21050	黑魂	119430	232					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21051	雪隐	119431	233					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21052	噗噗	119432	234					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21053	噜噜	119433	235					19	0	0	5	3				1			0		3																			5	20																																宠物系统									20	2	7																				0	0														1		
21054	星辰小龟	119434	236					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21055	将军客	119435	237					19	0	0	5	3				1			0		3																			5	20																																宠物系统									20	2	7																				0	0														1		
21056	圆圆	119436	238					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21057	桂桂	119437	239					19	0	0	6	3			7776000	1			0		4																			5	20																																宠物系统									20	2	7											3									0	0														1		
21058	小小豆	119438	240					19	0	0	5	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21059	雪漓	119439	241					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21060	花月小龟	119440	242					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21061	运输机甲	119441	243					19	0	0	5	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21062	财财	119442	245					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21063	富富	119443	246					19	0	0	5	3				1			0		3																			5	20																																宠物系统									20	2	7																				0	0														1		
21064	丰丰	119444	247					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21065	鸿鸿	119445	248					19	0	0	5	3				1			0		3																			5	20																																宠物系统									20	2	7																				0	0														1		
21066	运运	119446	249					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21067	顺顺	119447	250					19	0	0	5	3				1			0		3																			5	20																																宠物系统									20	2	7																				0	0														1		
21068	贵贵	119448	251					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21069	旺旺	119449	252					19	0	0	6	3				1			0		4																			5	20																																宠物系统									20	2	7																				0	0														1		
21070	以上被占坑	119592	0					14	0	0	20	3							0		4																			5	1																																活动									22	4	7																				0	0														1		
21071	落雁山君	119593	131					15	12	0	14	3	2000	0				0	0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	922	922	atInvalid			atInvalid												5	95											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										帮会绑定									5	13	2												736								0	0	2		67108863				0							1		
21072	傲啸恶念	119594	130					15	11	0	14	3	2000	0				0	0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	5	atMoveSpeedPercent	922	922	atInvalid			atInvalid												5	95											15650	25093	25101	24326	25282	25283	25284	24330	25196	25206	25182	25278										帮会绑定									5	12	4												736								0	0	2		67108863				0							1		
21073	狼烽夜宴	119631	74					15	21	0	200	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1024	1024	atInvalid			atInvalid												5	1											15650	25094	25100	25151	25186	0	0	0	0	0	0	0										活动									5	22	7												736								0	0	0		67108863				1							1		
21074	乌蹄抱月	119632	49					15	0	0	15	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	1178	1178	atInvalid			atInvalid												5	1											15650	25186	25108	25223	0	0	0	0	0	0	0	0										驯马									5	1	7												736								0	0	0		67108863				0							1		
21075	占坑	119657	0					15	0	0	14	3	0	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	0	0	atInvalid			atInvalid												5	95											0	0	0	0	0	0	0	0	0	0	0	0										帮会绑定									5	1	4												736								0	0	2		67108863				0							1		
21076	龙舟·隐者	119658	72					15	7	0	15	3	1200	0	1749682799				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25177	0	0	0	0	0	0	0	0	0	0	0										驯马									5	8	7											4	736								0	0	0		67108863				0			0				1		
21077	龙舟·游侠	119659	72					15	7	0	15	3	1200	0	1749682799				0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											25177	0	0	0	0	0	0	0	0	0	0	0										驯马									5	8	7											4	736								0	0	0		67108863				0			0				1		
21078	映天坠	119748	0					7	0	848	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	9035	21391	68697	87505	0	0	0	0	0	0	0							通用	根骨	破防全能(PVX)	任务									4	3	7												736	6	17	72451	0	0	0	0	6	0	0		4198512				1			0				2		
21079	孤引坠	119749	0					7	0	848	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13495	21391	68697	87505	0	0	0	0	0	0	0							通用	元气	破防全能(PVX)	任务									4	3	7												736	7	17	72451	0	0	0	0	6	0	0		35974				1			0				2		
21080	虎衔坠	119750	0					7	0	848	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13674	12589	76560	87505	0	0	0	0	0	0	0							通用	力道	破防全能(PVX)	任务									4	3	7												736	4	17	72451	0	0	0	0	6	0	0		8397448				1			0				2		
21081	秋巢坠	119751	0					7	0	848	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	22067	12589	76560	87505	0	0	0	0	0	0	0							通用	身法	破防全能(PVX)	任务									4	3	7												736	5	17	72451	0	0	0	0	6	0	0		52445456				1			0				2		
21082	敛寒坠	119752	0					7	0	848	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											67351	4370	83983	67356	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVX）	任务									4	3	7												736	9	17	72451	0	0	0	0	6	0	0		4198500				1			0				2		
21083	有崖坠	119753	0					7	0	848	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											87507	87508	76898	54524	8586	54597	0	0	0	0	0	0							通用	防御	闪避急速	任务									4	3	7												736	8	17	2045	0	0	0	0	6	0	0		2098186				1			0				1		
21084	映天戒	119754	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	9035	21391	68697	87505	0	0	0	0	0	0	0							通用	根骨	破防全能(PVX)	任务									4	2	7												736	6							6	0	0		4198512				1			0				2		
21085	孤引戒	119755	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13495	21391	68697	87505	0	0	0	0	0	0	0							通用	元气	破防全能(PVX)	任务									4	2	7												736	7							6	0	0		35974				1			0				2		
21086	虎衔戒	119756	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13674	12589	76560	87505	0	0	0	0	0	0	0							通用	力道	破防全能(PVX)	任务									4	2	7												736	4							6	0	0		8397448				1			0				2		
21087	秋巢戒	119757	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	22067	12589	76560	87505	0	0	0	0	0	0	0							通用	身法	破防全能(PVX)	任务									4	2	7												736	5							6	0	0		52445456				1			0				2		
21088	敛寒戒	119758	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											67351	4370	83983	67356	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVX）	任务									4	2	7												736	9							6	0	0		4198500				1			0				2		
21089	有崖戒	119759	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											87507	87508	76898	54524	8586	54597	0	0	0	0	0	0							通用	防御	闪避急速	任务									4	2	7												736	8							6	0	0		2098186				1			0				1		
21090	映天戒	119760	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	9035	21391	67363	87505	0	0	0	0	0	0	0							通用	根骨	会心全能(PVX)	任务									4	2	7												736	6							6	0	0		4198512				1			0				2		
21091	孤引戒	119761	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13495	21391	68695	87505	0	0	0	0	0	0	0							通用	元气	会心全能(PVX)	任务									4	2	7												736	7							6	0	0		35974				1			0				2		
21092	虎衔戒	119762	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13674	12589	76548	87505	0	0	0	0	0	0	0							通用	力道	会心全能(PVX)	任务									4	2	7												736	4							6	0	0		8397448				1			0				2		
21093	秋巢戒	119763	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	22067	12589	76548	87505	0	0	0	0	0	0	0							通用	身法	会心全能(PVX)	任务									4	2	7												736	5							6	0	0		52445456				1			0				2		
21094	敛寒戒	119764	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											67351	4370	83983	67356	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVX）	任务									4	2	7												736	9							6	0	0		4198500				1			0				2		
21095	有崖戒	119765	0					5	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											87507	87508	76898	54524	8586	54597	0	0	0	0	0	0							通用	防御	闪避急速	任务									4	2	7												736	8							6	0	0		2098186				1			0				1		
21096	映天链	119766	0					4	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	9035	21391	68697	87505	0	0	0	0	0	0	0							通用	根骨	破防全能(PVX)	任务									4	1	7												736	6	17	72451	0	0	0	0	6	0	0		4198512				1			0				2		
21097	孤引链	119767	0					4	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13495	21391	68697	87505	0	0	0	0	0	0	0							通用	元气	破防全能(PVX)	任务									4	1	7												736	7	17	72451	0	0	0	0	6	0	0		35974				1			0				2		
21098	虎衔链	119768	0					4	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	13674	12589	76560	87505	0	0	0	0	0	0	0							通用	力道	破防全能(PVX)	任务									4	1	7												736	4	17	72451	0	0	0	0	6	0	0		8397448				1			0				2		
21099	秋巢链	119769	0					4	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											70135	22067	12589	76560	87505	0	0	0	0	0	0	0							通用	身法	破防全能(PVX)	任务									4	1	7												736	5	17	72451	0	0	0	0	6	0	0		52445456				1			0				2		
21100	敛寒链	119770	0					4	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											67351	4370	83983	67356	0	0	0	0	0	0	0	0							通用	治疗	治疗量（PVX）	任务									4	1	7												736	9	17	72451	0	0	0	0	6	0	0		4198500				1			0				2		
21101	有崖链	119771	0					4	0	707	10500	3	0	0			1		0		4	atInvalid			atInvalid			atInvalid												5	100											87507	87508	76898	54524	8586	54597	0	0	0	0	0	0							通用	防御	闪避急速	任务									4	1	7												736	8	17	29551	0	0	0	0	6	0	0		2098186				1			0				1		
21102	兰芷风烟	119772	73					15	7	0	15	3	1750	0			0		0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											15650	22724	25094	25100	25113	25159	0	0	0	0	0	0										任务									5	8	7												736								0	0	0		67108863				0							1		
21103	测试驴车	119773	74					15	14	0	200	3	1750	0					0	scripts\Map\世界通用\item\装备马匹学习骑术.lua	4	atMoveSpeedPercent	614	614	atInvalid			atInvalid												5	1											15650	25094	25100	25151	25186	0	0	0	0	0	0	0										活动									5	15	7												736								0	0	0		67108863				1							1		
21104	无言戒	119780	0					5	0	1	40	1	0	0			1		0		2	atInvalid			atInvalid			atInvalid												0	0											33	481	7485	12861	0	0	0	0	0	0	0	0							通用	元气	伤害	掉落									4	2	7												736	7							1	0	0		67108863				0							1		2214727685
