ID	Duration	MinDuration	note	Usage	MaxCount	MaxDuration	CanBackup	MaxOverDraftCount	CanAccelerate	NeedSyncOB
2757	1	1	罗小黑蒲公英技能cd	0	1	1	1	0	1	0
2758	10	10	罗小黑冲刺充能cd	0	2	10	1	0	1	0
2759	0.5	0.5	眷思二段盾保护cd	9	1	0.5	1	0	0	0
2760	2	2	白羽流星CD	82	1	2	1	0	1	0
2761	30	30	背挂_幻月30sCD	13	1	30	0	0	0	0
2762	300	300	幽馥引更换外观CD	13	1	300	0	0	0	0
2764	300	300	幽馥引更换外观CD2	13	1	300	0	0	0	0
2765	300	300	幽馥引更换外观CD3	13	1	300	0	0	0	0
2766	300	300	幽馥引更换外观CD4	13	1	300	0	0	0	0
2767	300	300	幽馥引更换外观CD5	13	1	300	0	0	0	0
2786	60	60	喷漆cd	0	1	60	1	0	1	0
7016	1	1	门派技能1秒	30		1	1	0	1	
7017	1.5	1.5	门派技能1.5秒	30		1.5	1	0	1	
7018	2	2	门派技能2秒	30		2	1	0	1	
7019	3	3	门派技能3秒	30		3	1	0	1	
7020	4	4	门派技能4秒	30		4	1	0	1	
7021	4.5	4.5	门派技能4.5秒	30		4.5	1	0	1	
7022	2.5	2.5	门派技能2.5秒	30		2.5	1	0	1	
7023	7	7	特殊技能_潭	30		7	1	0	1	
7024	5	5	特殊技能_闪	30		5	1	0	1	
7025	30	30	特殊技能_急	30		30	1	0	1	
7026	5	5	特殊技能_避	30		5	1	0	1	
7027	8	8	特殊技能_连	30		8	1	0	1	
7028	8	8	特殊技能_甩尾	30		8	1	0	1	
7029	15	15	特殊技能_幻	30		15	1	0	1	
7030	40	40	特殊技能_植	30		40	1	0	1	
7031	18	18	特殊技能_壁	30		18	1	0	1	
7032	10	10	特殊技能_坠	30		10	1	0	1	
7033	10	10	特殊技能_贯	30		10	1	0	1	
7034	25	25	特殊技能_钟	30		25	1	0	1	
7035	20	20	特殊技能_场	30		20	1	0	1	
7036	6	6	特殊技能_燃烧	30		6	1	0	1	
7037	15	15	特殊技能_风	30		15	1	0	1	
7038	18	18	特殊技能_月	30		18	1	0	1	
7039	12	12	乱	30		12	1	0	1	
7040	25	25	特殊技能_贰	30		25	1	0	1	
7041	3	3	特殊技能_念	30		3	1	0	1	
7042	10	10	特殊技能_品尝	30		10	1	0	1	
7043	15	15	特殊技能_竭	30		15	1	0	1	
7044	60	60	世界技	30		60	1	0	1	
7045	4	4	特殊技能_链	30		4	1	0	1	
7046	20	20	特殊技能_制	30		20	1	0	1	
7047	40	40	绝世技能_百川	30		40	1	0	1	
7048	0.5	0.5	门派技能_0.5秒	30		0.5	1	0	1	
7049	3	3	特殊技能_决	30		3	1	0	1	
7050	3	3	特殊技能_决增强	30		3	1	0	1	
7051	18	18	特殊技能_拂	30		18	1	0	1	
7052	4	4	特殊技能_钧	30		4	1	0	1	
7053	5	5	特殊技能_霆	30		5	1	0	1	
7054	15	15	特殊技能_木	30		15	1	0	1	
7055	30	30	特殊技能_移	30		30	1	0	1	
7056	13	13	特殊技能_弩	30		13	1	0	1	
7057	170	170	五彩石切换cd	42		170	0	0	0	
7058	12	12	特殊技能_阵	30		12	1	0	1	
7059	12	12	特殊技能_乘	30		12	1	0	1	
7061	0.5	0.5	特殊技能_移	30		0.5	1	0	1	
7062	5	5	门派技能5秒	30		5	1	0	1	
7063	1.5	1.5	绝技GCD	30		1.5	1	0	1	
7064	15	15	特殊技能_怖	30		15	1	0	1	
7067	3	3	亢金龙占用1	30		3	1	0	1	
7068	20	20	心月狐1	30		20	1	0	1	
7069	20	20	心月狐2	30		20	1	0	1	
7070	20	20	心月狐3	30		20	1	0	1	
7071	16	16	心月狐4	30		16	1	0	1	
7072	10	10	房日兔1	30		10	1	0	1	
7073	10	10	房日兔2	30		10	1	0	1	
7074	12	12	房日兔3	30		12	1	0	1	
7075	6	6	氐土貉1	30		6	1	0	1	
7076	12	12	氐土貉2	30		12	1	0	1	
7077	14	14	氐土貉3	30		14	1	0	1	
7078	15	15	 角木蛟1	30		15	1	0	1	
7079	15	15	 角木蛟2	30		15	1	0	1	
7080	10	10	 角木蛟3	30		10	1	0	1	
7081	7	7	尾火虎1	30		7	1	0	1	
7082	5	5	尾火虎2	30		5	1	0	1	
7083	1.5	1.5	特殊招式_陌_公告调息	30		1.5	1	0	1	
7085	20	20	特殊技能_破	30		20	1	0	1	
