ID	Name	Useage	FunctionType	RepresentPos	RepresentID	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Hide	Exclude	Save	OnManaShield	OnFight	OnHorse	OnTerrain	FormationLeader	ScriptFile	GlobalExclude	UniqueTarget	CanCancel	BeginAttrib1	BeginValue1A	BeginValue1B	BeginAttrib2	BeginValue2A	BeginValue2B	BeginAttrib3	BeginValue3A	BeginValue3B	BeginAttrib4	BeginValue4A	BeginValue4B	BeginAttrib5	BeginValue5A	BeginValue5B	BeginAttrib6	BeginValue6A	BeginValue6B	BeginAttrib7	BeginValue7A	BeginValue7B	BeginAttrib8	BeginValue8A	BeginValue8B	BeginAttrib9	BeginValue9A	BeginValue9B	BeginAttrib10	BeginValue10A	BeginValue10B	BeginAttrib11	BeginValue11A	BeginValue11B	BeginAttrib12	BeginValue12A	BeginValue12B	BeginAttrib13	BeginValue13A	BeginValue13B	BeginAttrib14	BeginValue14A	BeginValue14B	BeginAttrib15	BeginValue15A	BeginValue15B	ActiveAttrib1	ActiveValue1A	ActiveValue1B	ActiveAttrib2	ActiveValue2A	ActiveValue2B	EndTimeAttrib1	EndTimeValue1A	EndTimeValue1B	EndTimeAttrib2	EndTimeValue2A	EndTimeValue2B	IsCountable	DecayType	MoveStateMask	MapBanMask	IsOffLineClock	CanAccumulate	SrcDistance	InSprint	InParkour	InSlideSprint	InFollow	CancelByUseItem	MapInvalidMask	IsCombatBuff	MinInterval	ClearUnderWater	MoveStateMask2	ShapeShiftInvalid	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	InBirdMove	CanTransfer	CostSingleStack	MorphInvalid	ValidByLevel	RLActions	Coexist
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		61	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-624																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		62	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-634																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		63	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-645																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		64	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-655																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		65	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-665																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		66	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-675																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		67	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-686																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		68	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-696																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		69	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-706																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		70	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-716																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		71	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-727																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		72	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-737																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		73	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-747																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		74	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-757																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		75	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-768																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		76	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-778																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		77	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-788																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		78	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-798																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		79	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-808																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		80	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-819																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		81	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-829																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		82	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-839																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		83	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-849																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		84	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-860																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		85	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-870																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		86	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-880																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		87	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-890																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		88	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-901																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		89	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-911																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		90	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-921																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		91	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-931																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		92	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-942																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		93	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-952																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		94	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-962																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		95	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-972																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		96	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-983																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		97	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-993																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		98	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-1003																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		99	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-1013																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70185	移动端_减益_外功破防降低_主角通用	407		Body	0	70185	6		100	1	0	1	1	8	0	1	1							1	0	0	atPhysicsOvercomePercent	-1024																																																										3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		1	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-10		atNeutralOvercomePercent	-10		atPoisonOvercomePercent	-10		atSolarOvercomePercent	-10																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		2	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-20		atNeutralOvercomePercent	-20		atPoisonOvercomePercent	-20		atSolarOvercomePercent	-20																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		3	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-30		atNeutralOvercomePercent	-30		atPoisonOvercomePercent	-30		atSolarOvercomePercent	-30																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		4	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-40		atNeutralOvercomePercent	-40		atPoisonOvercomePercent	-40		atSolarOvercomePercent	-40																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		5	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-51		atNeutralOvercomePercent	-51		atPoisonOvercomePercent	-51		atSolarOvercomePercent	-51																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		6	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-61		atNeutralOvercomePercent	-61		atPoisonOvercomePercent	-61		atSolarOvercomePercent	-61																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		7	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-71		atNeutralOvercomePercent	-71		atPoisonOvercomePercent	-71		atSolarOvercomePercent	-71																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		8	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-81		atNeutralOvercomePercent	-81		atPoisonOvercomePercent	-81		atSolarOvercomePercent	-81																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		9	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-92		atNeutralOvercomePercent	-92		atPoisonOvercomePercent	-92		atSolarOvercomePercent	-92																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		10	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-102		atNeutralOvercomePercent	-102		atPoisonOvercomePercent	-102		atSolarOvercomePercent	-102																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		11	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-112		atNeutralOvercomePercent	-112		atPoisonOvercomePercent	-112		atSolarOvercomePercent	-112																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		12	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-122		atNeutralOvercomePercent	-122		atPoisonOvercomePercent	-122		atSolarOvercomePercent	-122																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		13	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-133		atNeutralOvercomePercent	-133		atPoisonOvercomePercent	-133		atSolarOvercomePercent	-133																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		14	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-143		atNeutralOvercomePercent	-143		atPoisonOvercomePercent	-143		atSolarOvercomePercent	-143																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		15	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-153		atNeutralOvercomePercent	-153		atPoisonOvercomePercent	-153		atSolarOvercomePercent	-153																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		16	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-163		atNeutralOvercomePercent	-163		atPoisonOvercomePercent	-163		atSolarOvercomePercent	-163																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		17	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-174		atNeutralOvercomePercent	-174		atPoisonOvercomePercent	-174		atSolarOvercomePercent	-174																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		18	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-184		atNeutralOvercomePercent	-184		atPoisonOvercomePercent	-184		atSolarOvercomePercent	-184																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		19	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-194		atNeutralOvercomePercent	-194		atPoisonOvercomePercent	-194		atSolarOvercomePercent	-194																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
70186	移动端_减益_内功破防降低_主角通用	407		Body	0	70186	6		20	1	0	1	1	8	0	1	1							1	0	0	atLunarOvercomePercent	-204		atNeutralOvercomePercent	-204		atPoisonOvercomePercent	-204		atSolarOvercomePercent	-204																																																	3758030846	0		0	0						0		8		63	1	8	1	0	1				0	0		1
