ID	Name	UiID	RepresentDec	RepresentID	ColorID	ColorID1	ColorID2	Genre	SubType	DetailType	Price	Level	BindType	MaxDurability	AbradeRate	MaxExistTime	MaxExistAmount	CanTrade	CanDestroy	SetID	ScriptName	Quality	Base1Type	Base1Min	Base1Max	Base2Type	Base2Min	Base2Max	Base3Type	Base3Min	Base3Max	Base4Type	Base4Min	Base4Max	Base5Type	Base5Min	Base5Max	Base6Type	Base6Min	Base6Max	Require1Type	Require1Value	Require2Type	Require2Value	Require3Type	Require3Value	Require4Type	Require4Value	Require5Type	Require5Value	Require6Type	Require6Value	Magic1Type	Magic2Type	Magic3Type	Magic4Type	Magic5Type	Magic6Type	Magic7Type	Magic8Type	Magic9Type	Magic10Type	Magic11Type	Magic12Type	Magic13Type	Magic14Type	Magic15Type	Magic16Type	SkillID	SkillLevel	BelongSchool	MagicKind	MagicType	GetType	_CATEGORY	CoolDownID	IconTag1	IconTag2	IsSpecialIcon	IsSpecialRepresent	CanSetColor	AucGenre	AucSubType	RequireCamp	RequireProfessionID	RequireProfessionLevel	RequireProfessionBranch	PackageGenerType	PackageSubType	TargetType	EnchantRepresentID1	EnchantRepresentID2	EnchantRepresentID3	EnchantRepresentID4	ExistType	DiamondTypeMask1	DiamondAttributeID1	DiamondTypeMask2	DiamondAttributeID2	DiamondTypeMask3	DiamondAttributeID3	EquipCoolDownID	RecommendID	MaxStrengthLevel	CanApart	MapBanUseItemMask	IgnoreBindMask	CanExterior	BelongForceMask	Represent1	SpecialRepair	CanChangeMagic	GrowthTabIndex	NeedGrowthExp	CanShared	MapBanTradeItemMask	MapCanExistItemMask	MapBanEquipItemMask	EquipUsage	BelongMap	_IsSpecialMagicType	RepairPriceRebate	AucMountRecommendMask	BelongSchoolMask
27742	万里奔流·登楼链刃	176256		2847					0	18	3368	5600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	1302	1302	atMeleeWeaponDamageRand	868	868	atMeleeWeaponAttackSpeedBase	24	24										5	110											104835	23126	21648	43454	59469	0	0	0	0	0	0	0							凌雪	外功	破防(PVP)	竞技场								1	16	7												17	433	17	5438	17	7465	735	38	6	1		0	17	33554432		0	1			0				0	202104赛季竞技场6-12段套装		1		65536
27743	万里奔流·阆风灯	176257		3037					0	19	2695	5600	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	868	868	atMeleeWeaponDamageRand	579	579	atMeleeWeaponAttackSpeedBase	16	16										5	110											104835	23124	80996	104837	59469	0	0	0	0	0	0	0							衍天	内功	破防(PVP)	竞技场								1	17	7												17	291	17	5438	17	7465	735	39	6	1		0	18	2048		0	1			0				0	202104赛季竞技场6-12段套装		1		131072
27744	惊鸿掠梦·望云囊	176303							1	6	1684	5680	2	3360	716		0	1				4	atRangeWeaponDamageBase	1056	1056	atRangeWeaponDamageRand	704	704	atRangeWeaponAttackSpeedBase	24	24										5	110											104821	3196	19735	77081	79508	0	0	0	0	0	0	0							通用	根骨	急速(PVP)	奇宝之争								2	1	7												17	5438	0	0	0	0	735	6	6	1		0	0	67108863		0	1			0				0	202104赛季铁血宝箱		1	4431283520	8388607
27745	惊鸿掠梦·望江囊	176304							1	6	1684	5680	2	3360	716		0	1				4	atRangeWeaponDamageBase	1056	1056	atRangeWeaponDamageRand	704	704	atRangeWeaponAttackSpeedBase	24	24										5	110											104821	12558	19735	77081	79508	0	0	0	0	0	0	0							通用	元气	急速(PVP)	奇宝之争								2	1	7												17	5438	0	0	0	0	735	7	6	1		0	0	67108863		0	1			0				0	202104赛季铁血宝箱		1	2214727685	8388607
27746	惊鸿掠梦·望山囊	176305							1	6	1684	5680	2	3360	716		0	1				4	atRangeWeaponDamageBase	1056	1056	atRangeWeaponDamageRand	704	704	atRangeWeaponAttackSpeedBase	24	24										5	110											104821	12765	6845	77081	79508	0	0	0	0	0	0	0							通用	力道	急速(PVP)	奇宝之争								2	1	7												17	5438	0	0	0	0	735	4	6	1		0	0	67108863		0	1			0				0	202104赛季铁血宝箱		1	545333264	8388607
27747	惊鸿掠梦·望楼囊	176306							1	6	1684	5680	2	3360	716		0	1				4	atRangeWeaponDamageBase	1056	1056	atRangeWeaponDamageRand	704	704	atRangeWeaponAttackSpeedBase	24	24										5	110											104821	11674	6845	77081	79508	0	0	0	0	0	0	0							通用	身法	急速(PVP)	奇宝之争								2	1	7												17	5438	0	0	0	0	735	5	6	1		0	0	67108863		0	1			0				0	202104赛季铁血宝箱		1	1124647040	8388607
27748	惊鸿掠梦·望水囊	176307							1	6	1684	5680	2	3360	716		0	1				4	atRangeWeaponDamageBase	1056	1056	atRangeWeaponDamageRand	704	704	atRangeWeaponAttackSpeedBase	24	24										5	110											104821	3196	21386	35946	79508	0	0	0	0	0	0	0							通用	治疗	治疗急速(PVP)	奇宝之争								2	1	7												17	31042	0	0	0	0	735	9	6	1		0	0	67108863		0	1			0				0	202104赛季铁血宝箱		1	272632328	8388607
27749	惊鸿掠梦·入定	176308		1294					0	0	3638	5680	2	4800	674		0	1				4	atMeleeWeaponDamageBase	1497	1497	atMeleeWeaponDamageRand	998	998	atMeleeWeaponAttackSpeedBase	27	27										5	110											104822	21541	80762	104823	76354	0	0	0	0	0	0	0							少林	内功	会心(PVP)	奇宝之争								1	1	7												17	291	17	30957	17	7465	735	12	6	1		0	11	67108863		0	1			0				0	202104赛季铁血宝箱		1	1	8388607
27750	惊鸿掠梦·怀愁	176309		1393					0	5	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	440	440	atMeleeWeaponDamageRand	293	293	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	21541	80767	104824	76354	0	0	0	0	0	0	0							万花	内功	会心(PVP)	奇宝之争								1	6	7												17	291	17	5084	17	7465	735	14	6	1		0	4	67108863		0	1			0				0	202104赛季铁血宝箱		1	4	8388607
27751	惊鸿掠梦·悲风	176310		1393					0	5	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	440	440	atMeleeWeaponDamageRand	293	293	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	16906	80848	87161	76354	0	0	0	0	0	0	0							万花	治疗	治疗会心(PVP)	奇宝之争								1	6	7												17	72449	17	144	17	7465	735	15	6	1		0	4	67108863		0	1			0				0	202104赛季铁血宝箱		1	8	8388607
27752	惊鸿掠梦·猎山	176311		1494					0	1	3638	5680	2	4800	674		0	1				4	atMeleeWeaponDamageBase	1497	1497	atMeleeWeaponDamageRand	998	998	atMeleeWeaponAttackSpeedBase	27	27										5	110											104822	21806	60054	48137	76354	0	0	0	0	0	0	0							天策	外功	会心(PVP)	奇宝之争								1	2	7												17	729	17	30959	17	7465	735	10	6	1		0	3	67108863		0	1			0				0	202104赛季铁血宝箱		1	16	8388607
27753	惊鸿掠梦·窈冥	176312		2436					0	2	3099	5680	2	4800	607		0	1				4	atMeleeWeaponDamageBase	572	572	atMeleeWeaponDamageRand	382	382	atMeleeWeaponAttackSpeedBase	21	21										5	110											104822	16906	80767	104824	76354	0	0	0	0	0	0	0							纯阳	内功	会心(PVP)	奇宝之争								1	3	7												17	144	17	5084	17	7465	735	19	6	1		0	12	67108863		0	1			0				0	202104赛季铁血宝箱		1	64	8388607
27754	惊鸿掠梦·急景	176313		2436					0	2	3099	5680	2	4800	607		0	1				4	atMeleeWeaponDamageBase	1145	1145	atMeleeWeaponDamageRand	763	763	atMeleeWeaponAttackSpeedBase	21	21										5	110	6	4									104822	21803	60054	48137	76354	0	0	0	0	0	0	0							纯阳	外功	会心(PVP)	奇宝之争								1	3	7												17	433	17	30959	17	7465	735	18	6	1		0	12	67108863		0	1			0				0	202104赛季铁血宝箱		1	128	8388607
27755	惊鸿掠梦·雾绡	176314		2520					0	4	3099	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	572	572	atMeleeWeaponDamageRand	382	382	atMeleeWeaponAttackSpeedBase	21	21										5	110											104822	16906	80772	104825	76354	0	0	0	0	0	0	0							七秀	内功	会心(PVP)	奇宝之争								1	5	7												17	144	17	30960	17	7465	735	20	6	1		0	2	67108863		0	1			0				0	202104赛季铁血宝箱		1	256	8388607
27756	惊鸿掠梦·瑶碧	176315		2520					0	4	3099	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	572	572	atMeleeWeaponDamageRand	382	382	atMeleeWeaponAttackSpeedBase	21	21										5	110											104822	16906	80848	104826	76354	0	0	0	0	0	0	0							七秀	治疗	治疗会心(PVP)	奇宝之争								1	5	7												17	72449	17	144	17	7465	735	21	6	1		0	2	67108863		0	1			0				0	202104赛季铁血宝箱		1	512	8388607
27757	惊鸿掠梦·太谷	176316		1954					0	10	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	440	440	atMeleeWeaponDamageRand	293	293	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	16906	80774	104827	76354	0	0	0	0	0	0	0							五毒	内功	会心(PVP)	奇宝之争								1	8	7												17	144	17	11923	17	7465	735	16	6	1		0	6	67108863		0	1			0				0	202104赛季铁血宝箱		1	1024	8388607
27758	惊鸿掠梦·溪渚	176317		1954					0	10	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	440	440	atMeleeWeaponDamageRand	293	293	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	16906	80848	87325	76354	0	0	0	0	0	0	0							五毒	治疗	治疗会心(PVP)	奇宝之争								1	8	7												17	72449	17	144	17	7465	735	17	6	1		0	6	67108863		0	1			0				0	202104赛季铁血宝箱		1	2048	8388607
27759	惊鸿掠梦·雀翎	176318		2230					0	11	2695	5680	2	4800	539		0	1				4	atMeleeWeaponDamageBase	880	880	atMeleeWeaponDamageRand	587	587	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	21541	80774	48137	76354	0	0	0	0	0	0	0							唐门	内功	会心(PVP)	奇宝之争								1	9	7												17	291	17	30959	17	7465	735	24	6	1		0	7	67108863		0	1			0				0	202104赛季铁血宝箱		1	4096	8388607
27760	惊鸿掠梦·穿度	176319		2230					0	11	2695	5680	2	4800	539		0	1				4	atMeleeWeaponDamageBase	880	880	atMeleeWeaponDamageRand	587	587	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	21806	60054	48137	76354	0	0	0	0	0	0	0							唐门	外功	会心(PVP)	奇宝之争								1	9	7												17	729	17	30959	17	7465	735	23	6	1		0	7	67108863		0	1			0				0	202104赛季铁血宝箱		1	8192	8388607
27761	惊鸿掠梦·秋兰	176320		2441					0	2	1550	5680	2	4800	607		0	1				4	atMeleeWeaponDamageBase	1145	1145	atMeleeWeaponDamageRand	763	763	atMeleeWeaponAttackSpeedBase	21	21										5	110	6	8									104822	21803	60054	48137	76354	0	0	0	0	0	0	0							藏剑	外功	会心(PVP)	奇宝之争								1	3	7												17	433	17	30959	17	7465	735	22	6	1		0	12	67108863		0	1			0				0	202104赛季铁血宝箱		1	49152	8388607
27762	惊鸿掠梦·列宿	176321		343					0	9	2021	5680	2	4800	742		0	1				4	atMeleeWeaponDamageBase	1761	1761	atMeleeWeaponDamageRand	1174	1174	atMeleeWeaponAttackSpeedBase	32	32										5	110											104822	21803	60054	48137	76354	0	0	0	0	0	0	0							藏剑	外功	会心(PVP)	奇宝之争								1	7	7												17	433	17	30959	17	7465	735	22	6	1		0	5	67108863		0	1			0				0	202104赛季铁血宝箱		1	49152	8388607
27763	惊鸿掠梦·饮玉浆	176322		2614					0	13	3638	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1497	1497	atMeleeWeaponDamageRand	998	998	atMeleeWeaponAttackSpeedBase	27	27										5	110											104822	21806	60054	48137	76354	0	0	0	0	0	0	0							丐帮	外功	会心(PVP)	奇宝之争								1	11	7												17	729	17	30959	17	7465	735	27	6	1		0	9	67108863		0	1			0				0	202104赛季铁血宝箱		1	65536	8388607
27764	惊鸿掠梦·昭明	176323		2130					0	12	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	880	880	atMeleeWeaponDamageRand	587	587	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	21541	80776	104828	76354	0	0	0	0	0	0	0							明教	内功	会心(PVP)	奇宝之争								1	10	7												17	291	17	30961	17	7465	735	25	6	1		0	10	67108863		0	1			0				0	202104赛季铁血宝箱		1	131072	8388607
27765	惊鸿掠梦·云开	176324		2903					0	14	3369	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1321	1321	atMeleeWeaponDamageRand	880	880	atMeleeWeaponAttackSpeedBase	24	24										5	110											104822	21803	60054	48137	76354	0	0	0	0	0	0	0							苍云	外功	会心(PVP)	奇宝之争								1	12	7												17	433	17	30959	17	7465	735	30	6	1		0	13	67108863		0	1			0				0	202104赛季铁血宝箱		1	524288	8388607
27766	惊鸿掠梦·济世	176325		2715					0	15	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	440	440	atMeleeWeaponDamageRand	293	293	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	16906	80772	104825	76354	0	0	0	0	0	0	0							长歌	内功	会心(PVP)	奇宝之争								1	13	7												17	144	17	30960	17	7465	735	32	6	1		0	14	67108863		0	1			0				0	202104赛季铁血宝箱		1	2097152	8388607
27767	惊鸿掠梦·秦筝	176326		2715					0	15	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	440	440	atMeleeWeaponDamageRand	293	293	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	16906	80848	104826	76354	0	0	0	0	0	0	0							长歌	治疗	治疗会心(PVP)	奇宝之争								1	13	7												17	72449	17	144	17	7465	735	33	6	1		0	14	67108863		0	1			0				0	202104赛季铁血宝箱		1	4194304	8388607
27768	惊鸿掠梦·崔巍	176327		2071					0	16	3369	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1321	1321	atMeleeWeaponDamageRand	880	880	atMeleeWeaponAttackSpeedBase	24	24										5	110											104822	21806	60054	48137	76354	0	0	0	0	0	0	0							霸刀	外功	会心(PVP)	奇宝之争								1	14	7												17	729	17	30959	17	7465	735	34	6	1		0	15	67108863		0	1			0				0	202104赛季铁血宝箱		1	8388608	8388607
27769	惊鸿掠梦·经传	176328		2345					0	17	3369	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1321	1321	atMeleeWeaponDamageRand	880	880	atMeleeWeaponAttackSpeedBase	24	24										5	110											104822	21803	60054	48137	76354	0	0	0	0	0	0	0							蓬莱	外功	会心(PVP)	奇宝之争								1	15	7												17	433	17	30959	17	7465	735	35	6	1		0	16	67108863		0	1			0				0	202104赛季铁血宝箱		1	16777216	8388607
27770	惊鸿掠梦·景驰	176329		2835					0	18	3369	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	1321	1321	atMeleeWeaponDamageRand	880	880	atMeleeWeaponAttackSpeedBase	24	24										5	110											104822	21803	60054	48137	76354	0	0	0	0	0	0	0							凌雪	外功	会心(PVP)	奇宝之争								1	16	7												17	433	17	30959	17	7465	735	38	6	1		0	17	67108863		0	1			0				0	202104赛季铁血宝箱		1	33554432	8388607
27771	惊鸿掠梦·弗忧	176330		3001					0	19	2695	5680	2	4800	1024		0	1				4	atMeleeWeaponDamageBase	880	880	atMeleeWeaponDamageRand	587	587	atMeleeWeaponAttackSpeedBase	16	16										5	110											104822	21541	80767	104824	76354	0	0	0	0	0	0	0							衍天	内功	会心(PVP)	奇宝之争								1	17	7												17	291	17	5084	17	7465	735	39	6	1		0	18	67108863		0	1			0				0	202104赛季铁血宝箱		1	67108864	8388607
27772	开济未忘·画春囊	176376							1	6	1684	5760	3	3360	716		0	1				4	atRangeWeaponDamageBase	1071	1071	atRangeWeaponDamageRand	714	714	atRangeWeaponAttackSpeedBase	24	24										5	110											104842	4143	29127	4609	89955	0	0	0	0	0	0	0							通用	根骨	御劲(PVP)	阵营拍卖								2	1	2												17	144	0	0	0	0	735	6	6	1		0	0	4198512		0	1			1				0	202104赛季阵营拍卖		1		4464932
27773	开济未忘·香尘囊	176377							1	6	1684	5760	3	3360	716		0	1				4	atRangeWeaponDamageBase	1071	1071	atRangeWeaponDamageRand	714	714	atRangeWeaponAttackSpeedBase	24	24										5	110											104842	11705	29127	4609	89955	0	0	0	0	0	0	0							通用	元气	御劲(PVP)	阵营拍卖								2	1	2												17	291	0	0	0	0	735	7	6	1		0	0	35974		0	1			1				0	202104赛季阵营拍卖		1		2229784
27774	开济未忘·风情囊	176378							1	6	1684	5760	3	3360	716		0	1				4	atRangeWeaponDamageBase	1071	1071	atRangeWeaponDamageRand	714	714	atRangeWeaponAttackSpeedBase	24	24										5	110											104842	11226	11676	4609	89955	0	0	0	0	0	0	0							通用	力道	御劲(PVP)	阵营拍卖								2	1	2												17	729	0	0	0	0	735	4	6	1		0	0	8397448		0	1			1				0	202104赛季阵营拍卖		1		543234
27775	开济未忘·永继囊	176379							1	6	1684	5760	3	3360	716		0	1				4	atRangeWeaponDamageBase	1071	1071	atRangeWeaponDamageRand	714	714	atRangeWeaponAttackSpeedBase	24	24										5	110											104842	14550	11676	4609	89955	0	0	0	0	0	0	0							通用	身法	御劲(PVP)	阵营拍卖								2	1	2												17	433	0	0	0	0	735	5	6	1		0	0	52445456		0	1			1				0	202104赛季阵营拍卖		1		1151172
27776	开济未忘·轲卿囊	176380							1	6	1684	5760	3	3360	716		0	1				4	atRangeWeaponDamageBase	1071	1071	atRangeWeaponDamageRand	714	714	atRangeWeaponAttackSpeedBase	24	24										5	110											104842	4143	9974	4609	89955	0	0	0	0	0	0	0							通用	治疗	治疗御劲(PVP)	阵营拍卖								2	1	2												17	1433	0	0	0	0	735	9	6	1		0	0	4198500		0	1			1				0	202104赛季阵营拍卖		1		270640
27777	开济未忘·一生忙	176381		1299	1				0	0	3638	5760	3	4800	674		0	1				4	atMeleeWeaponDamageBase	1518	1518	atMeleeWeaponDamageRand	1012	1012	atMeleeWeaponAttackSpeedBase	27	27										5	110											84924	24565	80853	104843	76406	46249	0	0	0	0	0	0							少林	内功	会心(PVP)	阵营拍卖								1	1	2												17	291	17	30957	17	7465	735	12	6	1		0	11	2		0	1			1				0	202104赛季阵营拍卖	1	1		8
27778	开济未忘·桂霭	176382		1398	1				0	5	2695	5760	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											84924	24565	80858	104844	76406	46249	0	0	0	0	0	0							万花	内功	会心(PVP)	阵营拍卖								1	6	2												17	291	17	5084	17	7465	735	14	6	1		0	4	4		0	1			1				0	202104赛季阵营拍卖	1	1		16
27779	开济未忘·桐荫	176383		1398	1				0	5	2695	5760	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											84924	15119	81008	104845	76406	46248	0	0	0	0	0	0							万花	治疗	治疗会心(PVP)	阵营拍卖								1	6	2												17	72449	17	144	17	7465	735	15	6	1		0	4	4		0	1			1				0	202104赛季阵营拍卖	1	1		16
27780	开济未忘·金马玉堂	176384		1499	1				0	1	3638	5760	3	4800	674		0	1				4	atMeleeWeaponDamageBase	1518	1518	atMeleeWeaponDamageRand	1012	1012	atMeleeWeaponAttackSpeedBase	27	27										5	110											84924	24569	34421	65063	76406	46250	0	0	0	0	0	0							天策	外功	会心(PVP)	阵营拍卖								1	2	2												17	729	17	30959	17	7465	735	10	6	1		0	3	8		0	1			1				0	202104赛季阵营拍卖	1	1		2
27781	开济未忘·碣石潇湘	176385		2447	1				0	2	3099	5760	3	4800	607		0	1				4	atMeleeWeaponDamageBase	580	580	atMeleeWeaponDamageRand	387	387	atMeleeWeaponAttackSpeedBase	21	21										5	110											84924	15119	80858	104844	76406	46249	0	0	0	0	0	0							纯阳	内功	会心(PVP)	阵营拍卖								1	3	2												17	144	17	5084	17	7465	735	19	6	1		0	12	16		0	1			1				0	202104赛季阵营拍卖	1	1		4
27782	开济未忘·系扁舟	176386		2447	1				0	2	3099	5760	3	4800	607		0	1				4	atMeleeWeaponDamageBase	1161	1161	atMeleeWeaponDamageRand	774	774	atMeleeWeaponAttackSpeedBase	21	21										5	110	6	4									84924	24570	34421	65063	76406	46250	0	0	0	0	0	0							纯阳	外功	会心(PVP)	阵营拍卖								1	3	2												17	433	17	30959	17	7465	735	18	6	1		0	12	16		0	1			1				0	202104赛季阵营拍卖	1	1		4
27783	开济未忘·汀上白沙	176387		2525	1				0	4	3099	5760	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	580	580	atMeleeWeaponDamageRand	387	387	atMeleeWeaponAttackSpeedBase	21	21										5	110											84924	15119	80865	104846	76406	46249	0	0	0	0	0	0							七秀	内功	会心(PVP)	阵营拍卖								1	5	2												17	144	17	30960	17	7465	735	20	6	1		0	2	32		0	1			1				0	202104赛季阵营拍卖	1	1		32
27784	开济未忘·空里流霜	176388		2525	1				0	4	3099	5760	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	580	580	atMeleeWeaponDamageRand	387	387	atMeleeWeaponAttackSpeedBase	21	21										5	110											84924	15119	81008	104847	76406	46248	0	0	0	0	0	0							七秀	治疗	治疗会心(PVP)	阵营拍卖								1	5	2												17	72449	17	144	17	7465	735	21	6	1		0	2	32		0	1			1				0	202104赛季阵营拍卖	1	1		32
27785	开济未忘·幽林	176389		1959	1				0	10	2695	5760	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											84924	15119	80867	104848	76406	46249	0	0	0	0	0	0							五毒	内功	会心(PVP)	阵营拍卖								1	8	2												17	144	17	11923	17	7465	735	16	6	1		0	6	64		0	1			1				0	202104赛季阵营拍卖	1	1		256
27786	开济未忘·银月	176390		1959	1				0	10	2695	5760	3	4800	1024		0	1				4	atMeleeWeaponDamageBase	446	446	atMeleeWeaponDamageRand	298	298	atMeleeWeaponAttackSpeedBase	16	16										5	110											84924	15119	81008	104849	76406	46248	0	0	0	0	0	0							五毒	治疗	治疗会心(PVP)	阵营拍卖								1	8	2												17	72449	17	144	17	7465	735	17	6	1		0	6	64		0	1			1				0	202104赛季阵营拍卖	1	1		256
27787	开济未忘·闲潭落花	176391		2235	1				0	11	2695	5760	3	4800	539		0	1				4	atMeleeWeaponDamageBase	893	893	atMeleeWeaponDamageRand	595	595	atMeleeWeaponAttackSpeedBase	16	16										5	110											84924	24565	80867	65063	76406	46249	0	0	0	0	0	0							唐门	内功	会心(PVP)	阵营拍卖								1	9	2												17	291	17	30959	17	7465	735	24	6	1		0	7	128		0	1			1				0	202104赛季阵营拍卖	1	1		512
27788	开济未忘·江月西斜	176392		2235	1				0	11	2695	5760	3	4800	539		0	1				4	atMeleeWeaponDamageBase	893	893	atMeleeWeaponDamageRand	595	595	atMeleeWeaponAttackSpeedBase	16	16										5	110											84924	24569	34421	65063	76406	46250	0	0	0	0	0	0							唐门	外功	会心(PVP)	阵营拍卖								1	9	2												17	729	17	30959	17	7465	735	23	6	1		0	7	128		0	1			1				0	202104赛季阵营拍卖	1	1		512
27789	开济未忘·晚韶华	176393		2454	1				0	2	1550	5760	3	4800	607		0	1				4	atMeleeWeaponDamageBase	1161	1161	atMeleeWeaponDamageRand	774	774	atMeleeWeaponAttackSpeedBase	21	21										5	110	6	8									84924	24570	34421	65063	76406	46250	0	0	0	0	0	0							藏剑	外功	会心(PVP)	阵营拍卖								1	3	2												17	433	17	30959	17	7465	735	22	6	1		0	12	256		0	1			1				0	202104赛季阵营拍卖	1	1		192
27790	开济未忘·枉凝眉	176394		348	1				0	9	2021	5760	3	4800	742		0	1				4	atMeleeWeaponDamageBase	1786	1786	atMeleeWeaponDamageRand	1190	1190	atMeleeWeaponAttackSpeedBase	32	32										5	110											84924	24570	34421	65063	76406	46250	0	0	0	0	0	0							藏剑	外功	会心(PVP)	阵营拍卖								1	7	2												17	433	17	30959	17	7465	735	22	6	1		0	5	256		0	1			1				0	202104赛季阵营拍卖	1	1		192
