SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	RecipeTagMask	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	UseEarlyWarningScript	TargetFollowTypeRequest	IgnoreSilence	LongRange	AOE	AbradeEquipRate	UseSkillCoefficient	RangePutOpti	IgnoreSelectCheck	BelongDynamicGroupID	PlatformType	SkillCoefficient	DotCoefficient	SurplusCoefficient	NeedCheckSkillSlot
移动端_逐云寒蕊	101371	测试技能	直接伤害技能	1	Poison	Normal	1	101356	24	CasterSingle	20	0	Invalid	0	24	101355	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	北天药宗\移动端_无方_技能\移动端_逐云寒蕊.lua		Neutral	0	0	0	2214609150	2214609150	0	16	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0		0	1024	1		0		2	192			
移动端物化特判	101372	测试技能	直接伤害技能	2	Physics	Normal	1	101095	37	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱/套路及子技能/蓬莱荡伞瘤子特判.lua		Neutral	0	0	0	2214740222	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	1	63	0	63	0		0				Any			0		1				2	160			
物化天行上升冲刺	101373	测试技能	直接伤害技能	1	Physics	Normal	1	101095	37	PointArea	0	0	Invalid	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	蓬莱\套路及子技能\蓬莱_子技能_荡伞上升冲刺.lua		Neutral	0	0	0	2214740222	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0		0				Any			1		1				2	160			
移动端_灵素_心法	101374	测试技能	直接伤害技能	13	Physics	Normal	2	0	24	TargetSingle	0	0	Invalid	0	0	0	24	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_心法.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	18	0	0		NotInSprint	Any				0	63		63			0				Any					1				2	160			
移动端_孤锋诀	101375	测试技能	直接伤害技能	13	Physics	Normal	2	0	26	TargetSingle	0	0	Invalid	0	0	0	26	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	刀宗\移动端_孤锋诀.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	19	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_孤锋诀_技能	101376	测试技能	直接伤害技能	1	Physics	Normal	1	0	26	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	None	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_孤锋诀_子技能	101377	测试技能	直接伤害技能	1	Physics	Normal	1	0	26	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	None	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_孤锋诀_秘籍	101378	测试技能	直接伤害技能	1	Physics	Normal	1	0	26	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	None	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_孤锋诀_奇穴	101379	测试技能	直接伤害技能	1	Physics	Normal	1	0	26	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	None	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_行云势	101380	测试技能	刀宗技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_行云势.lua		Harmful				2415935742	2621341694	102136	1			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1		1				2	268	0	1026	
移动端_行云三折	101381	测试技能	刀宗技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_行云三折.lua		Harmful				2415935742	2621341694	102136	1			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1		1				2	322	0	1235	
移动端_沧浪势	101382	测试技能	直接伤害技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_沧浪势.lua		Harmful	0	0	0	2214609150	2621341694	102142	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0	1	0				Any			1		1				2	277	0	1063	
移动端_沧浪三叠	101383	测试技能	直接伤害技能	30	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	0	0	0	1	519	0	0	1	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_沧浪三叠.lua		Harmful	0	0	0	2147500286	2621341694	102142	1	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0	1	0				Any			1		1				2	327	0	1253	
移动端_决云势	101384	测试技能	刀宗技能	5	Physics	Normal	1	101376	26	PointArea	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	1	0	0	1	515	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	0	None	刀宗\移动端_孤锋诀_技能\移动端_决云势.lua		Harmful	0	0	0	406093566	2621341694	101384	64	0	1	0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any			1	1024	1				2	160			1
移动端_遏云势	101385	测试技能	直接伤害技能	1	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	1	1	0	1	2097679	524288	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_遏云势.lua		Harmful				2214609150	2621341694		68			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63		1	0				Any		1	1	1024	1				2	572	0	2193	1
移动端_触石雨	101386	测试技能	刀宗技能	1	Physics	Damage	1	101376	26	PointArea	21	0	Invalid	0	26	101375	0	0	0	0	1	1	0	0	1	0	0	0	0	524288	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_触石雨.lua		Harmful				2483028222	2621341694	101386	64			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1	1024	1				2	0		0	1
移动端_洗兵雨	101387	测试技能	刀宗技能	1	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	1	0	0	1	519	524288	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_洗兵雨.lua		Harmful				2415935742	2621341694	101386	68			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1	1024	1				2	178	0	0	0
移动端_留客雨	101388	测试技能	刀宗技能	27	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	1	0	0	1	519	524288	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_留客雨.lua		Harmful				2415935742	2621341694	101388	68			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1	1024	1				2	349		1339	1
移动端_灭影追风	101389	测试技能	直接伤害技能	1	Physics	Normal	1	101376	26	CasterSingle	21	0	Invalid	0	26	101375	0	0	0	0	1	1	0	0	0	0	0	0	8707	524288	0	0	0	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_灭影追风.lua		Beneficial	0	0	0	2147500286	2147500286	0	64	0	1	0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any					1				2	0		0	1
移动端_游风飘踪	101390	万花技能	直接伤害技能	1	Physics	Normal	1	101376	26	CasterSingle	21	0	Invalid	0	26	101375	0	0	0	0	1	1	0	0	0	0	0	0	8704	524288	0	0	0	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	1	SfxOnly	刀宗\移动端_孤锋诀_技能\移动端_游风飘踪.lua		Beneficial				2554100478	2554100478	101390	64			0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0				Any					1				2	0	0	0	1
移动端_凝云势_一段	101391	测试技能	刀宗技能	6	Physics	Damage	1	101376	26	CasterSingle	21	0	Invalid	0	26	101375	0	0	0	0	1	1	0	0	0	0	0	0	8194	0	0	0	1	1	1	0	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_凝云势_一段.lua		Beneficial				2415935742	2415935742	101391	64			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any					1				2	0	0	0	1
移动端_凝云势_二段	101392	测试技能	刀宗技能	6	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	1	0	0	1	0	0	0	519	524288	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_凝云势_二段.lua		Harmful				2415935742	2621341694	101391				0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1	1024	1				2	285	0	1094	
移动端_停云势	101393	测试技能	刀宗技能	25	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	1	0	0	1	519	524288	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_停云势.lua		Harmful				2415935742	2621341694	101393	68			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1	1024	1				2	471	240	1806	1
移动端_驰风八步_1段	101394	测试技能	直接伤害技能	1	Leap	Normal	1	101376	26	CasterSingle	0	0	Invalid	0	0	101375	0	0	0	0	1	1	0	0	1	0	0	0	66051	524288	0	0	1	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_驰风八步_1段.lua		Neutral	0	0	0	406093566	406093566	101394		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	192			1
移动端_孤风破浪	101395	测试技能	直接伤害技能	12	Physics	Damage	1	101376	26	Column	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	1	0	0	1	519	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_孤风破浪.lua		Harmful	0	0	0	2415935742	2621341694		16	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	0	63	0	0	0				Any			1	1024	1				2	744	0	2857	
移动端_怒风倾涛	101396	测试技能	刀宗技能	1	Physics	Damage	1	101376	26	PointArea	21	0	Invalid	0	26	101375	0	0	0	0	1	0	0	0	1	0	0	1	519	524288	0	0	1	1	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	1	AniAndSfx	刀宗\移动端_孤锋诀_技能\移动端_怒风倾涛.lua		Harmful				16638	2621341694		16			0	0	0	0	0	0		NotInSprint	Any				0	63		63			0				Any			1	1024	1				2	1522	0		
移动端_行云势_1段【暂废】	101397	测试技能	直接伤害技能	30	Physics	Damage	1	101377	26	TargetSingle	21	0	Invalid	0	26	101375	0	0	0	0	0	0	0	0	0	0	1	1	67108871	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	刀宗\移动端_孤锋诀_子技能\移动端_行云势_1段.lua		Harmful	0			2483175678	2621341694	101380				0	0	0	0	0	0		NotInSprint	Any				0	63		63		1	0				Any					1				2	160			
移动端_行云势_2段【暂废】	101398	测试技能	直接伤害技能	30	Physics	Damage	1	101377	26	TargetSingle	21	0	Invalid	0	26	101375	0	0	0	0	0	0	0	0	0	0	1	1	67108871	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	刀宗\移动端_孤锋诀_子技能\移动端_行云势_2段.lua		Harmful	0			2483175678	2621341694	101380				0	0	0	0	0	0		NotInSprint	Any				0	63		63		1	0				Any					1				2	176			
移动端_行云势_3段【暂废】	101399	测试技能	直接伤害技能	30	Physics	Damage	1	101377	26	TargetSingle	21	0	Invalid	0	26	101375	0	0	0	0	0	0	0	0	0	0	1	1	67108871	0	0	0	1	0	1	0	0	0	NotHoldHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	None	0	AniAndSfx	刀宗\移动端_孤锋诀_子技能\移动端_行云势_3段.lua		Harmful	0			2483175678	2621341694	101380				0	0	0	0	0	0		NotInSprint	Any				0	63		63		1	0				Any					1				2	192			
移动端_腾空跃起_实际高度	101400	测试技能	直接伤害技能	4	None	Normal	1	101356	24	CasterSingle	0	0	Invalid	0	24	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	北天药宗\移动端_无方_技能\移动端_腾空跃起_实际高度.lua		Beneficial	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	192			
移动端_灵素_技能	101401	测试技能	直接伤害技能	1	Physics	Normal	1	0	24	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
移动端_白芷含芳	101402	万花技能	直接伤害技能	10	Poison	Normal	1	101401	24	PointArea	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	5137	76021760	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_白芷含芳.lua		Beneficial			32	2214609150	2621341694	101402	2	0		67125502	0	0	0	0	0	132606	NotInSprint	Any				0	20	63	63			0		4294967295		Any			1		1				2	173	0	0	1
移动端_白芷含芳_追加技1	101403	万花技能	直接伤害技能	10	Poison	Normal	1	101401	24	PointArea	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	4113	76021760	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_白芷含芳_追加技1.lua		Beneficial			0	2214609150	2621341694	101402	2	0		0	0	0	0	0	0	132606	NotInSprint	Any				0	63	63	63			0		4294967295		Any			1		1				2	156	116	0	
移动端_银光照雪	101404	测试技能	直接伤害技能	10	Poison	Normal	1	101401	24	Sector	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	4113	8912896	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_银光照雪.lua		Beneficial	0			2214609150	2483044606	101404	2			0	0	0	0	0	0	132606	NotInSprint	Any				0	63	63	63		0	0				Any			1		1				2	164	0	0	1
移动端_当归四逆	101405	万花技能	直接伤害技能	10	Poison	Normal	1	101401	24	PointArea	20	0	Invalid	0	24	101374	0	0	0	1	1	1	0	0	0	0	0	1	32785	8912896	0	1	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_当归四逆.lua		Beneficial			0	2214609150	2621341694	101405	64	0		0	0	0	0	0	0	132606	NotInSprint	Any				0	20	63	63			0		4294967295		Any			1		1				2	192			1
移动端_龙葵自苦	101406	万花技能	直接伤害技能	8	Poison	Normal	1	101401	24	PointArea	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	4113	76021760	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_龙葵自苦.lua		Beneficial			0	2214609150	2621341694	101406	72	0		0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0		4294967295		Any			1		1				2	277	0	0	1
移动端_七情和合	101407	万花技能	直接伤害技能	10	Poison	Normal	1	101401	24	CasterSingle	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	4113	76021760	0	0	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_七情和合.lua		Beneficial			0	2214609150	2352250622	101407	72	0		0	0	0	0	0	0		NotInSprint	Any				0	63	63	63			0		4294967295		Any					1				2	632	0	0	1
移动端_回风微澜	101408	测试技能	直接伤害技能	1	Poison	Normal	1	101401	24	CasterSingle	20	0	Invalid	0	24	101374	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	0	1	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_回风微澜.lua		Neutral	0	0	0	2214592766	2214592766	101408	64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	192			1
移动端_旋生飞草	101409	测试技能	直接伤害技能	1	Poison	Normal	1	101401	24	CasterSingle	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	17	524288	0	0	1	0	1	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_旋生飞草.lua		Neutral	0			2214609150	2214609150	101409	64			0	0	0	0	0	0	132606	NotInSprint	Any				0	63	63	63		0	0				Any					1				2	192			1
移动端_绿野蔓生	101410	测试技能	直接伤害技能	1	Poison	Normal	1	101401	24	CasterSingle	20	0	Invalid	0	24	101374	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_绿野蔓生.lua		Neutral	0	0	0	2621341438	2621341438	101410	64	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	192			1
移动端_枯木苏息	101411	万花技能	直接伤害技能	1	Poison	Normal	1	101401	24	PointArea	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	0	5137	76021760	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_枯木苏息.lua		Beneficial			32	2214609150	2621341694	101411	72	0		67125502	0	0	0	0	0		NotInSprint	Any				0	20	63	63			0		4294967295		Any			1		1				2	557	0	0	1
移动端_千枝绽蕊	101412	测试技能	直接伤害技能	1	Poison	Normal	1	101401	24	CasterSingle	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	NotHorse	1	0	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_千枝绽蕊.lua		Beneficial	0			2483044606	2483044606	101412	64			0	0	0	0	0	0	132606	NotInSprint	Any				0	63	63	63		0	0				Any					1				2	192			1
移动端_青川濯莲	101413	测试技能	直接伤害技能	1	Poison	Normal	1	101401	24	PointArea	20	0	Invalid	0	24	101374	0	0	0	0	1	1	0	0	0	0	0	1	1041	524288	0	0	1	0	1	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	1	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_青川濯莲.lua		Neutral	0			2214609150	2621341694		32			0	0	0	0	0	0	132606	NotInSprint	Any				0	63	63	63		0	0				Any					1				2	192			
移动端_逐云寒蕊	101414	测试技能	直接伤害技能	1	Poison	Normal	1	101401	24	CasterSingle	20	0	Invalid	0	24	101374	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	0	0	0	0	0	0	Any	1	0	0	Invalid	0	AniAndSfx	北天药宗\移动端_灵素_技能\移动端_逐云寒蕊.lua		Neutral	0	0	0	2214609150	2214609150	0	32	0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	192			
移动端_腾空跃起_额外跳跃	101415	测试技能	直接伤害技能	1	None	Normal	1	101356	24	CasterSingle	0	0	Invalid	0	24	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	NotHorse	1	1	0	1	1	0	0	0	1	0	Any	1	0	0	Invalid	1	AniAndSfx	北天药宗\移动端_无方_技能\移动端_腾空跃起_额外跳跃.lua		Beneficial	0	0	0	2214609150	2214609150	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0				1		0		2	192			
移动端_触发中和	101416	测试技能	直接伤害技能	10	Poison	Normal	1	101356	24	TargetSingle	0	0	Invalid	0	24	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	北天药宗\移动端_无方_技能\移动端_触发中和.lua		Neutral	0	0	0	4294901758	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	1				1		0		2	192			
移动端_无方中和_实际效果	101417	测试技能	直接伤害技能	10	Poison	Normal	1	101356	24	TargetSingle	0	0	Invalid	0	24	101355	0	0	0	0	1	0	0	0	0	0	0	1	256	0	0	0	1	0	1	0	0	0	NotHorse	1	1	0	0	0	1	0	0	0	0	Any	1	0	0	Invalid	1	AniAndSfx	北天药宗\移动端_无方_技能\移动端_无方中和_实际效果.lua		Harmful	0	0	0	4294901758	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	1				1		0		2	135	461	0	
移动端_无方_奇穴	101418	测试技能	直接伤害技能	1	Physics	Normal	1	0	24	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	0	1	1	1	0	0	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	2214609150	2621341694	0		0	1	0	0	0	0	0	0	132606	NotInSprint	Any	NotInFollow	0	Any	0	63	63	63	0		0	0	4294967295		Any	0			1024	1		0		2	160			
